Sensor type	Sensor SN	Board SN	Averaging	Ch. A Mode	Ch. A Gain	Ch. B Mode	Ch. B Gain			
11/10/2024 11:06:36 AM	14.200	0.001	0.013000	-0.156000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:37 AM	9.500	0.001	0.009000	-0.161000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:38 AM	8.500	0.001	0.008000	-0.162000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:39 AM	9.700	0.001	0.009000	-0.161000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:40 AM	14.000	0.001	0.013000	-0.156000	0	0	0	0.0	-0.0	23
11/10/2024 11:06:41 AM	15.800	0.002	0.015000	-0.155000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:42 AM	12.400	0.001	0.012000	-0.158000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:43 AM	9.100	0.001	0.008000	-0.161000	0	0	0	0.0	-0.0	23
11/10/2024 11:06:44 AM	5.300	0.001	0.005000	-0.165000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:45 AM	4.400	0.000	0.004000	-0.166000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:46 AM	1.000	0.000	0.001000	-0.169000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:47 AM	-1.800	-0.000	-0.001000	-0.172000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:48 AM	-5.800	-0.001	-0.005000	-0.176000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:49 AM	-8.600	-0.001	-0.008000	-0.178000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:50 AM	-8.600	-0.001	-0.008000	-0.178000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:51 AM	-8.900	-0.001	-0.008000	-0.179000	0	0	0	0.0	-0.1	23
11/10/2024 11:06:52 AM	-11.000	-0.001	-0.010000	-0.181000	0	0	0	0.0	-0.1	24
11/10/2024 11:06:53 AM	-9.600	-0.001	-0.009000	-0.179000	0	0	0	0.0	-0.1	24
11/10/2024 11:06:54 AM	-12.800	-0.001	-0.012000	-0.183000	0	0	0	0.0	-0.0	24
11/10/2024 11:06:55 AM	-16.100	-0.002	-0.015000	-0.186000	0	0	0	0.0	-0.1	24
11/10/2024 11:06:56 AM	-19.900	-0.002	-0.019000	-0.189000	0	0	0	0.0	-0.1	24
11/10/2024 11:06:57 AM	-18.900	-0.002	-0.018000	-0.188000	0	0	0	0.0	-0.1	24
11/10/2024 11:06:58 AM	-21.600	-0.002	-0.020000	-0.191000	0	0	0	0.0	-0.1	24
11/10/2024 11:06:59 AM	-21.800	-0.002	-0.021000	-0.191000	0	0	0	0.0	-0.0	24
11/10/2024 11:07:00 AM	-25.000	-0.002	-0.024000	-0.194000	0	0	0	0.0	-0.1	24
11/10/2024 11:07:01 AM	-25.000	-0.002	-0.024000	-0.194000	0	0	0	0.0	-0.1	24
11/10/2024 11:07:02 AM	-23.400	-0.002	-0.022000	-0.193000	0	0	0	0.0	-0.1	24
11/10/2024 11:07:03 AM	-19.300	-0.002	-0.018000	-0.189000	0	0	0	0.0	-0.1	24
11/10/2024 11:07:04 AM	-16.500	-0.002	-0.015000	-0.186000	0	0	0	0.0	-0.0	24
11/10/2024 11:07:05 AM	-14.200	-0.001	-0.013000	-0.184000	0	0	0	0.0	-0.0	23
11/10/2024 11:07:06 AM	-13.800	-0.001	-0.013000	-0.184000	0	0	0	0.0	-0.0	23
11/10/2024 11:07:07 AM	-18.400	-0.002	-0.017000	-0.188000	0	0	0	0.0	-0.1	23
11/10/2024 11:07:08 AM	-15.200	-0.002	-0.014000	-0.185000	0	0	0	0.0	-0.1	23
11/10/2024 11:07:09 AM	-10.700	-0.001	-0.010000	-0.181000	0	0	0	0.0	-0.1	23
11/10/2024 11:07:10 AM	-10.800	-0.001	-0.010000	-0.181000	0	0	0	0.0	-0.0	23
11/10/2024 11:07:11 AM	-9.600	-0.001	-0.009000	-0.179000	0	0	0	0.0	-0.0	23
11/10/2024 11:07:12 AM	-8.500	-0.001	-0.008000	-0.178000	0	0	0	0.0	-0.0	23
11/10/2024 11:07:13 AM	-10.200	-0.001	-0.009000	-0.180000	0	0	0	0.0	-0.1	23
11/10/2024 11:07:14 AM	-8.200	-0.001	-0.007000	-0.178000	0	0	0	0.0	-0.1	23
11/10/2024 11:07:15 AM	-4.000	-0.000	-0.003000	-0.174000	0	0	0	0.0	-0.1	23
11/10/2024 11:07:16 AM	-2.300	-0.000	-0.002000	-0.172000	0	0	0	0.0	-0.0	23
11/10/2024 11:07:17 AM	-2.800	-0.000	-0.002000	-0.173000	0	0	0	0.0	-0.1	23
11/10/2024 11:07:18 AM	-2.500	-0.000	-0.002000	-0.173000	0	0	0	0.0	-0.0	23
11/10/2024 11:07:19 AM	-0.600	-0.000	0.000000	-0.171000	0	0	0	0.0	-0.1	23
11/10/2024 11:07:20 AM	0.100	0.000	0.000000	-0.170000	0	0	0	0.0	-0.1	23
11/10/2024 11:07:21 AM	3.100	0.000	0.003000	-0.167000	0	0	0	0.0	-0.0	23
11/10/2024 11:07:22 AM	2.100	0.000	0.002000	-0.168000	0	0	0	0.0	-0.0	23
11/10/2024 11:07:23 AM	-0.700	-0.000	0.000000	-0.171000	0	0	0	0.0	-0.0	23
11/10/2024 11:07:24 AM	-2.300	-0.000	-0.002000	-0.172000	0	0	0	0.0	-0.0	23
11/10/2024 11:07:25 AM	-6.700	-0.001	-0.006000	-0.177000	0	0	0	0.0	-0.1	23
11/10/2024 11:07:26 AM	-9.600	-0.001	-0.009000	-0.179000	0	0	0	0.0	-0.1	23
11/10/2024 11:07:27 AM	-4.900	-0.000	-0.004000	-0.175000	0	0	0	0.0	-0.1	23
11/10/2024 11:07:28 AM	-5.500	-0.001	-0.005000	-0.175000	0	0	0	0.0	-0.1	23
11/10/2024 11:07:29 AM	-6.500	-0.001	-0.006000	-0.176000	0	0	0	0.0	-0.1	23
11/10/2024 11:07:30 AM	-9.300	-0.001	-0.009000	-0.179000	0	0	0	0.0	-0.0	23
11/10/2024 11:07:31 AM	-11.200	-0.001	-0.010000	-0.181000	0	0	0	0.0	-0.0	24
11/10/2024 11:07:32 AM	-11.900	-0.001	-0.011000	-0.182000	0	0	0	0.0	-0.1	24
11/10/2024 11:07:33 AM	-10.600	-0.001	-0.010000	-0.180000	0	0	0	0.0	-0.0	24
11/10/2024 11:07:34 AM	-11.200	-0.001	-0.010000	-0.181000	0	0	0	0.0	-0.1	24
11/10/2024 11:07:35 AM	-9.600	-0.001	-0.009000	-0.179000	0	0	0	0.0	-0.0	24
11/10/2024 11:07:36 AM	-8.500	-0.001	-0.008000	-0.178000	0	0	0	0.0	-0.1	24
11/10/2024 11:07:37 AM	-5.400	-0.001	-0.005000	-0.175000	0	0	0	0.0	-0.0	24
11/10/2024 11:07:38 AM	-1.500	-0.000	-0.001000	-0.172000	0	0	0	0.0	-0.1	24
11/10/2024 11:07:39 AM	-2.600	-0.000	-0.002000	-0.173000	0	0	0	0.0	-0.0	24
11/10/2024 11:07:40 AM	-7.600	-0.001	-0.007000	-0.177000	0	0	0	0.0	-0.1	24
11/10/2024 11:07:41 AM	-8.300	-0.001	-0.008000	-0.178000	0	0	0	0.0	-0.1	24
11/10/2024 11:07:42 AM	-6.800	-0.001	-0.006000	-0.177000	0	0	0	0.0	-0.1	24
11/10/2024 11:07:43 AM	-5.800	-0.001	-0.005000	-0.176000	0	0	0	0.0	-0.0	24
11/10/2024 11:07:44 AM	-2.100	-0.000	-0.002000	-0.172000	0	0	0	0.0	-0.0	24
11/10/2024 11:07:45 AM	3.800	0.000	0.003000	-0.166000	0	0	0	0.0	-0.0	24
11/10/2024 11:07:46 AM	8.000	0.001	0.007000	-0.162000	0	0	0	0.0	-0.1	24
11/10/2024 11:07:47 AM	8.500	0.001	0.008000	-0.162000	0	0	0	0.0	-0.1	24
11/10/2024 11:07:48 AM	4.600	0.000	0.004000	-0.166000	0	0	0	0.0	-0.0	24
11/10/2024 11:07:49 AM	2.200	0.000	0.002000	-0.168000	0	0	0	0.0	-0.1	24
11/10/2024 11:07:50 AM	4.700	0.000	0.004000	-0.166000	0	0	0	0.0	-0.1	24
11/10/2024 11:07:51 AM	7.100	0.001	0.006000	-0.163000	0	0	0	0.0	-0.1	24
11/10/2024 11:07:52 AM	6.200	0.001	0.006000	-0.164000	0	0	0	0.0	-0.1	24
11/10/2024 11:07:53 AM	0.700	0.000	0.000000	-0.169000	0	0	0	0.0	-0.0	24
11/10/2024 11:07:54 AM	-3.000	-0.000	-0.002000	-0.173000	0	0	0	0.0	-0.0	23
11/10/2024 11:07:55 AM	-5.300	-0.001	-0.005000	-0.175000	0	0	0	0.0	-0.1	23
11/10/2024 11:07:56 AM	-5.500	-0.001	-0.005000	-0.175000	0	0	0	0.0	-0.0	23
11/10/2024 11:07:57 AM	-6.500	-0.001	-0.006000	-0.176000	0	0	0	0.0	-0.0	24
11/10/2024 11:07:58 AM	-8.000	-0.001	-0.007000	-0.178000	0	0	0	0.0	-0.0	24
11/10/2024 11:07:59 AM	-6.000	-0.001	-0.005000	-0.176000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:00 AM	-4.000	-0.000	-0.003000	-0.174000	0	0	0	0.0	-0.1	24
11/10/2024 11:08:01 AM	-8.200	-0.001	-0.007000	-0.178000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:02 AM	-7.400	-0.001	-0.007000	-0.177000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:03 AM	-3.100	-0.000	-0.003000	-0.173000	0	0	0	0.0	-0.1	24
11/10/2024 11:08:04 AM	-3.900	-0.000	-0.003000	-0.174000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:05 AM	-7.400	-0.001	-0.007000	-0.177000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:06 AM	-9.200	-0.001	-0.008000	-0.179000	0	0	0	0.0	-0.0	24
11/10/2024 11:08:07 AM	-9.400	-0.001	-0.009000	-0.179000	0	0	0	0.0	-0.1	24
11/10/2024 11:08:08 AM	-5.800	-0.001	-0.005000	-0.176000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:09 AM	-5.100	-0.001	-0.005000	-0.175000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:10 AM	-5.200	-0.001	-0.005000	-0.175000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:11 AM	-6.200	-0.001	-0.006000	-0.176000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:12 AM	-5.400	-0.001	-0.005000	-0.175000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:13 AM	-4.100	-0.000	-0.004000	-0.174000	0	0	0	0.0	0.0	23
11/10/2024 11:08:14 AM	-3.600	-0.000	-0.003000	-0.174000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:15 AM	-1.600	-0.000	-0.001000	-0.172000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:16 AM	-0.900	-0.000	0.000000	-0.171000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:17 AM	3.400	0.000	0.003000	-0.167000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:18 AM	6.400	0.001	0.006000	-0.164000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:19 AM	7.600	0.001	0.007000	-0.163000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:20 AM	8.000	0.001	0.007000	-0.162000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:21 AM	8.000	0.001	0.007000	-0.162000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:22 AM	5.300	0.001	0.005000	-0.165000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:23 AM	1.600	0.000	0.001000	-0.168000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:24 AM	-0.400	-0.000	0.000000	-0.170000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:25 AM	-1.800	-0.000	-0.001000	-0.172000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:26 AM	-0.800	-0.000	0.000000	-0.171000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:27 AM	0.200	0.000	0.000000	-0.170000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:28 AM	-0.800	-0.000	0.000000	-0.171000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:29 AM	-1.500	-0.000	-0.001000	-0.172000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:30 AM	0.100	0.000	0.000000	-0.170000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:31 AM	-0.800	-0.000	0.000000	-0.171000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:32 AM	1.100	0.000	0.001000	-0.169000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:33 AM	3.000	0.000	0.002000	-0.167000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:34 AM	7.000	0.001	0.006000	-0.163000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:35 AM	6.000	0.001	0.005000	-0.164000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:36 AM	3.400	0.000	0.003000	-0.167000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:37 AM	0.500	0.000	0.000000	-0.170000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:38 AM	-1.300	-0.000	-0.001000	-0.171000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:39 AM	-5.200	-0.001	-0.005000	-0.175000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:40 AM	-6.500	-0.001	-0.006000	-0.176000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:41 AM	-7.000	-0.001	-0.006000	-0.177000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:42 AM	-3.900	-0.000	-0.003000	-0.174000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:43 AM	-3.400	-0.000	-0.003000	-0.173000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:44 AM	-1.600	-0.000	-0.001000	-0.172000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:45 AM	0.900	0.000	0.000000	-0.169000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:46 AM	0.300	0.000	0.000000	-0.170000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:47 AM	0.500	0.000	0.000000	-0.170000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:48 AM	8.000	0.001	0.007000	-0.162000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:49 AM	9.200	0.001	0.008000	-0.161000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:50 AM	8.600	0.001	0.008000	-0.162000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:51 AM	11.300	0.001	0.010000	-0.159000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:52 AM	12.100	0.001	0.011000	-0.158000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:53 AM	9.700	0.001	0.009000	-0.161000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:54 AM	8.100	0.001	0.007000	-0.162000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:55 AM	8.700	0.001	0.008000	-0.162000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:56 AM	12.200	0.001	0.011000	-0.158000	0	0	0	0.0	-0.1	23
11/10/2024 11:08:57 AM	12.300	0.001	0.011000	-0.158000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:58 AM	10.400	0.001	0.010000	-0.160000	0	0	0	0.0	-0.0	23
11/10/2024 11:08:59 AM	11.000	0.001	0.010000	-0.159000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:00 AM	12.400	0.001	0.012000	-0.158000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:01 AM	14.000	0.001	0.013000	-0.156000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:02 AM	10.800	0.001	0.010000	-0.160000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:03 AM	10.800	0.001	0.010000	-0.160000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:04 AM	13.100	0.001	0.012000	-0.157000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:05 AM	14.100	0.001	0.013000	-0.156000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:06 AM	12.400	0.001	0.012000	-0.158000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:07 AM	11.500	0.001	0.011000	-0.159000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:08 AM	7.100	0.001	0.006000	-0.163000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:09 AM	8.100	0.001	0.007000	-0.162000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:10 AM	4.800	0.000	0.004000	-0.165000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:11 AM	3.100	0.000	0.003000	-0.167000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:12 AM	2.300	0.000	0.002000	-0.168000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:13 AM	5.900	0.001	0.005000	-0.164000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:14 AM	5.900	0.001	0.005000	-0.164000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:15 AM	2.500	0.000	0.002000	-0.168000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:16 AM	-3.900	-0.000	-0.003000	-0.174000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:17 AM	-2.600	-0.000	-0.002000	-0.173000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:18 AM	1.100	0.000	0.001000	-0.169000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:19 AM	2.200	0.000	0.002000	-0.168000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:20 AM	1.200	0.000	0.001000	-0.169000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:21 AM	-1.100	-0.000	-0.001000	-0.171000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:22 AM	0.900	0.000	0.000000	-0.169000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:23 AM	2.800	0.000	0.002000	-0.167000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:24 AM	0.600	0.000	0.000000	-0.169000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:25 AM	-1.000	-0.000	-0.001000	-0.171000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:26 AM	-1.800	-0.000	-0.001000	-0.172000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:27 AM	-6.900	-0.001	-0.006000	-0.177000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:28 AM	-7.500	-0.001	-0.007000	-0.177000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:29 AM	-12.000	-0.001	-0.011000	-0.182000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:30 AM	-13.200	-0.001	-0.012000	-0.183000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:31 AM	-17.800	-0.002	-0.017000	-0.187000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:32 AM	-22.000	-0.002	-0.021000	-0.191000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:33 AM	-21.300	-0.002	-0.020000	-0.191000	0	0	0	0.0	0.0	23
11/10/2024 11:09:34 AM	-18.900	-0.002	-0.018000	-0.188000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:35 AM	-17.400	-0.002	-0.016000	-0.187000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:36 AM	-12.600	-0.001	-0.012000	-0.182000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:37 AM	-14.400	-0.001	-0.013000	-0.184000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:38 AM	-16.000	-0.002	-0.015000	-0.186000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:39 AM	-13.300	-0.001	-0.012000	-0.183000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:40 AM	-10.300	-0.001	-0.010000	-0.180000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:41 AM	-8.600	-0.001	-0.008000	-0.178000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:42 AM	-7.800	-0.001	-0.007000	-0.178000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:43 AM	-8.300	-0.001	-0.008000	-0.178000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:44 AM	-9.100	-0.001	-0.008000	-0.179000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:45 AM	-11.400	-0.001	-0.011000	-0.181000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:46 AM	-7.300	-0.001	-0.007000	-0.177000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:47 AM	-0.800	-0.000	0.000000	-0.171000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:48 AM	1.200	0.000	0.001000	-0.169000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:49 AM	5.900	0.001	0.005000	-0.164000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:50 AM	10.700	0.001	0.010000	-0.160000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:51 AM	20.800	0.002	0.020000	-0.150000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:52 AM	24.500	0.002	0.023000	-0.146000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:53 AM	25.200	0.003	0.024000	-0.146000	0	0	0	0.0	-0.1	23
11/10/2024 11:09:54 AM	25.400	0.003	0.024000	-0.145000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:55 AM	24.500	0.002	0.023000	-0.146000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:56 AM	23.800	0.002	0.023000	-0.147000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:57 AM	20.700	0.002	0.020000	-0.150000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:58 AM	18.400	0.002	0.017000	-0.152000	0	0	0	0.0	-0.0	23
11/10/2024 11:09:59 AM	17.600	0.002	0.017000	-0.153000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:00 AM	20.400	0.002	0.019000	-0.150000	0	0	0	0.0	-0.1	24
11/10/2024 11:10:01 AM	19.600	0.002	0.019000	-0.151000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:02 AM	17.400	0.002	0.016000	-0.153000	0	0	0	0.0	-0.0	23
11/10/2024 11:10:03 AM	14.000	0.001	0.013000	-0.156000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:04 AM	13.800	0.001	0.013000	-0.157000	0	0	0	0.0	-0.1	24
11/10/2024 11:10:05 AM	19.700	0.002	0.019000	-0.151000	0	0	0	0.0	-0.0	24
11/10/2024 11:10:06 AM	18.600	0.002	0.018000	-0.152000	0	0	0	0.0	-0.0	24
11/10/2024 11:10:07 AM	20.000	0.002	0.019000	-0.151000	0	0	0	0.0	-0.1	24
11/10/2024 11:10:08 AM	21.600	0.002	0.021000	-0.149000	0	0	0	0.0	-0.0	24
11/10/2024 11:10:09 AM	19.900	0.002	0.019000	-0.151000	0	0	0	0.0	-0.0	24
11/10/2024 11:10:10 AM	19.000	0.002	0.018000	-0.152000	0	0	0	0.0	-0.1	24
11/10/2024 11:10:11 AM	13.200	0.001	0.012000	-0.157000	0	0	0	0.0	-0.1	24
11/10/2024 11:10:12 AM	14.700	0.001	0.014000	-0.156000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:13 AM	13.700	0.001	0.013000	-0.157000	0	0	0	0.0	-0.0	24
11/10/2024 11:10:14 AM	12.800	0.001	0.012000	-0.158000	0	0	0	0.0	-0.0	24
11/10/2024 11:10:15 AM	18.800	0.002	0.018000	-0.152000	0	0	0	0.0	-0.1	24
11/10/2024 11:10:16 AM	22.500	0.002	0.021000	-0.148000	0	0	0	0.0	-0.1	24
11/10/2024 11:10:17 AM	27.700	0.003	0.026000	-0.143000	0	0	0	0.0	-0.1	24
11/10/2024 11:10:18 AM	31.000	0.003	0.030000	-0.140000	0	0	0	0.0	-0.1	24
11/10/2024 11:10:19 AM	25.700	0.003	0.024000	-0.145000	0	0	0	0.0	-0.1	24
11/10/2024 11:10:20 AM	21.100	0.002	0.020000	-0.150000	0	0	0	0.0	-0.1	24
11/10/2024 11:10:21 AM	25.600	0.003	0.024000	-0.145000	0	0	0	0.0	-0.1	24
11/10/2024 11:10:22 AM	28.200	0.003	0.027000	-0.143000	0	0	0	0.0	-0.0	24
11/10/2024 11:10:23 AM	30.200	0.003	0.029000	-0.141000	0	0	0	0.0	-0.0	23
11/10/2024 11:10:24 AM	31.400	0.003	0.030000	-0.140000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:25 AM	31.800	0.003	0.030000	-0.139000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:26 AM	33.400	0.003	0.032000	-0.138000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:27 AM	33.200	0.003	0.032000	-0.138000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:28 AM	31.300	0.003	0.030000	-0.140000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:29 AM	36.600	0.004	0.035000	-0.135000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:30 AM	35.000	0.004	0.033000	-0.136000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:31 AM	36.400	0.004	0.035000	-0.135000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:32 AM	35.700	0.004	0.034000	-0.135000	0	0	0	0.0	-0.0	23
11/10/2024 11:10:33 AM	35.500	0.004	0.034000	-0.136000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:34 AM	37.600	0.004	0.036000	-0.134000	0	0	0	0.0	-0.0	23
11/10/2024 11:10:35 AM	38.000	0.004	0.036000	-0.133000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:36 AM	37.600	0.004	0.036000	-0.134000	0	0	0	0.0	-0.0	23
11/10/2024 11:10:37 AM	32.500	0.003	0.031000	-0.139000	0	0	0	0.0	-0.0	23
11/10/2024 11:10:38 AM	27.600	0.003	0.026000	-0.143000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:39 AM	34.500	0.003	0.033000	-0.137000	0	0	0	0.0	-0.0	23
11/10/2024 11:10:40 AM	33.500	0.003	0.032000	-0.138000	0	0	0	0.0	-0.0	23
11/10/2024 11:10:41 AM	29.200	0.003	0.028000	-0.142000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:42 AM	30.200	0.003	0.029000	-0.141000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:43 AM	30.600	0.003	0.029000	-0.140000	0	0	0	0.0	-0.0	23
11/10/2024 11:10:44 AM	29.500	0.003	0.028000	-0.141000	0	0	0	0.0	-0.0	23
11/10/2024 11:10:45 AM	28.600	0.003	0.027000	-0.142000	0	0	0	0.0	-0.0	23
11/10/2024 11:10:46 AM	28.100	0.003	0.027000	-0.143000	0	0	0	0.0	-0.0	23
11/10/2024 11:10:47 AM	26.300	0.003	0.025000	-0.145000	0	0	0	0.0	-0.0	23
11/10/2024 11:10:48 AM	23.900	0.002	0.023000	-0.147000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:49 AM	20.000	0.002	0.019000	-0.151000	0	0	0	0.0	-0.0	23
11/10/2024 11:10:50 AM	21.100	0.002	0.020000	-0.150000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:51 AM	22.700	0.002	0.022000	-0.148000	0	0	0	0.0	-0.0	23
11/10/2024 11:10:52 AM	24.300	0.002	0.023000	-0.146000	0	0	0	0.0	-0.0	23
11/10/2024 11:10:53 AM	26.600	0.003	0.025000	-0.144000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:54 AM	26.600	0.003	0.025000	-0.144000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:55 AM	24.300	0.002	0.023000	-0.146000	0	0	0	0.0	-0.0	23
11/10/2024 11:10:56 AM	18.800	0.002	0.018000	-0.152000	0	0	0	0.0	-0.0	23
